source,target,ak,bk,ck,xpos,value
Teknisk brukerstøtte,Delvis løst/videreformidlet NKS/NSS,"Pårørende, verge, fullmakt",Teknisk brukerstøtte,Delvis løst/videreformidlet NKS/NSS,1,2
Teknisk brukerstøtte,Delvis løst/videreformidlet NKS/NSS,Personbruker,Teknisk brukerstøtte,Delvis løst/videreformidlet NKS/NSS,1,17
Teknisk brukerstøtte,Delvis løst/videreformidlet til annen enhet i NAV,Arbeidsgiver,Teknisk brukerstøtte,Delvis løst/videreformidlet til annen enhet i NAV,1,1
Teknisk brukerstøtte,Delvis løst/videreformidlet til annen enhet i NAV,Øvrige samhandlere,Teknisk brukerstøtte,Delvis løst/videreformidlet til annen enhet i NAV,1,1
Teknisk brukerstøtte,Delvis løst/videreformidlet til annen enhet i NAV,Personbruker,Teknisk brukerstøtte,Delvis løst/videreformidlet til annen enhet i NAV,1,5
Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV Fylkesledd,NAV-kontoret,Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV Fylkesledd,1,1
Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV-kontor,Personbruker,Teknisk brukerstøtte,Delvis løst/videreformidlet til NAV-kontor,1,8
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Andre,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Andre i NAV,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Arbeidsgiver,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,4
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Lege eller behandler,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",NAV-kontoret,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,22
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Øvrige samhandlere,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Personbruker,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,164
Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",Tiltaksarrangør,Teknisk brukerstøtte,"Ferdig besvart, avsluttet og henvist nav.no",1,2
Teknisk brukerstøtte,Innringer ringer selv tilbake senere,Personbruker,Teknisk brukerstøtte,Innringer ringer selv tilbake senere,1,1
Teknisk brukerstøtte,Ringt feil,Andre,Teknisk brukerstøtte,Ringt feil,1,2
Teknisk brukerstøtte,Ringt feil,Arbeidsgiver,Teknisk brukerstøtte,Ringt feil,1,11
Teknisk brukerstøtte,Ringt feil,Lege eller behandler,Teknisk brukerstøtte,Ringt feil,1,1
Teknisk brukerstøtte,Ringt feil,NAV-kontoret,Teknisk brukerstøtte,Ringt feil,1,2
Teknisk brukerstøtte,Ringt feil,Personbruker,Teknisk brukerstøtte,Ringt feil,1,27
Uføretrygd,Brutt samtale / teknisk feil,Personbruker,Uføretrygd,Brutt samtale / teknisk feil,1,17
Uføretrygd,Brutt samtale / teknisk feil,Vet ikke,Uføretrygd,Brutt samtale / teknisk feil,1,7
Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,1,1
Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,Personbruker,Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,1,7
Uføretrygd,Delvis løst/videreformidlet NKS/NSS,Lege eller behandler,Uføretrygd,Delvis løst/videreformidlet NKS/NSS,1,1
Uføretrygd,Delvis løst/videreformidlet NKS/NSS,NAV-kontoret,Uføretrygd,Delvis løst/videreformidlet NKS/NSS,1,1
Uføretrygd,Delvis løst/videreformidlet NKS/NSS,Øvrige samhandlere,Uføretrygd,Delvis løst/videreformidlet NKS/NSS,1,3
Uføretrygd,Delvis løst/videreformidlet NKS/NSS,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet NKS/NSS,1,7
Uføretrygd,Delvis løst/videreformidlet NKS/NSS,Personbruker,Uføretrygd,Delvis løst/videreformidlet NKS/NSS,1,92
Uføretrygd,Delvis løst/videreformidlet NØP/NØS,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet NØP/NØS,1,4
Uføretrygd,Delvis løst/videreformidlet NØP/NØS,Personbruker,Uføretrygd,Delvis løst/videreformidlet NØP/NØS,1,23
Uføretrygd,Delvis løst/videreformidlet til annen enhet i NAV,Andre i NAV,Uføretrygd,Delvis løst/videreformidlet til annen enhet i NAV,1,1
Uføretrygd,Delvis løst/videreformidlet til annen enhet i NAV,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet til annen enhet i NAV,1,3
Uføretrygd,Delvis løst/videreformidlet til annen enhet i NAV,Personbruker,Uføretrygd,Delvis løst/videreformidlet til annen enhet i NAV,1,24
Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,Øvrige samhandlere,Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,1,1
Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,1,3
Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,Personbruker,Uføretrygd,Delvis løst/videreformidlet til Arbeid og ytelser,1,43
Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,Øvrige samhandlere,Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,1,1
Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,1,5
Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,Personbruker,Uføretrygd,Delvis løst/videreformidlet til NAV-kontor,1,56
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",Andre,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,8
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",Andre i NAV,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,1
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",Arbeidsgiver,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,9
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",Lege eller behandler,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,7
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",NAV-kontoret,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,9
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",Øvrige samhandlere,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,32
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no","Pårørende, verge, fullmakt",Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,99
Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",Personbruker,Uføretrygd,"Ferdig besvart, avsluttet og henvist nav.no",1,1694
Uføretrygd,Innringer ringer selv tilbake senere,Andre i NAV,Uføretrygd,Innringer ringer selv tilbake senere,1,1
Uføretrygd,Innringer ringer selv tilbake senere,Øvrige samhandlere,Uføretrygd,Innringer ringer selv tilbake senere,1,1
Uføretrygd,Innringer ringer selv tilbake senere,Personbruker,Uføretrygd,Innringer ringer selv tilbake senere,1,5
Uføretrygd,Ringt feil,Arbeidsgiver,Uføretrygd,Ringt feil,1,1
Uføretrygd,Ringt feil,NAV-kontoret,Uføretrygd,Ringt feil,1,1
Uføretrygd,Ringt feil,Øvrige samhandlere,Uføretrygd,Ringt feil,1,1
Uføretrygd,Ringt feil,"Pårørende, verge, fullmakt",Uføretrygd,Ringt feil,1,3
Uføretrygd,Ringt feil,Personbruker,Uføretrygd,Ringt feil,1,80
Uføretrygd,Skrevet feil,Personbruker,Uføretrygd,Skrevet feil,1,1
Delvis løst/videreformidlet NAV Familie og pensjon,Ringt opp 2. linje og videreformidlet svar,Andre,Annet,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Ringt opp 2. linje og videreformidlet svar,"Pårørende, verge, fullmakt",Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Ringt opp 2. linje og videreformidlet svar,Personbruker,Arbeid og helse,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Ringt opp 2. linje og videreformidlet svar,Personbruker,Beskjed til NAV - Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Ringt opp 2. linje og videreformidlet svar,Personbruker,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Arbeidsgiver,Arbeid og helse,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet NAV Familie og pensjon,NA,27
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Arbeidsgiver,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Lege eller behandler,Lege og behandler,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,NAV-kontoret,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Øvrige samhandlere,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,4
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Øvrige samhandlere,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,6
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,"Pårørende, verge, fullmakt",Annet,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,"Pårørende, verge, fullmakt",Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,20
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,"Pårørende, verge, fullmakt",Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,14
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Annet,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Arbeid og helse,Delvis løst/videreformidlet NAV Familie og pensjon,NA,10
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Beskjed til NAV - Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,152
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Beskjed til NAV - Internasjonalt,Delvis løst/videreformidlet NAV Familie og pensjon,NA,3
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Beskjed til NAV - Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,103
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Beskjed til NAV - Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,NA,3
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,369
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Internasjonalt,Delvis løst/videreformidlet NAV Familie og pensjon,NA,9
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,70
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Personbruker,Pleiepenger,Delvis løst/videreformidlet NAV Familie og pensjon,NA,4
Delvis løst/videreformidlet NAV Familie og pensjon,Sendt oppgave,Sperret person,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,Andre i NAV,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,Øvrige samhandlere,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,"Pårørende, verge, fullmakt",Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,Personbruker,Arbeid og helse,Delvis løst/videreformidlet NAV Familie og pensjon,NA,3
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,Personbruker,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt over til saksbehandler/person,Personbruker,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Andre,Annet,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Andre,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Andre i NAV,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Arbeidsgiver,Arbeidsgiver 1+4,Delvis løst/videreformidlet NAV Familie og pensjon,NA,6
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Arbeidsgiver,Arbeidsgiver 2,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Arbeidsgiver,Arbeidsgiver 3,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Lege eller behandler,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Lege eller behandler,Internasjonalt,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Lege eller behandler,Lege og behandler,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Øvrige samhandlere,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,6
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Øvrige samhandlere,Internasjonalt,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,"Pårørende, verge, fullmakt",Annet,Delvis løst/videreformidlet NAV Familie og pensjon,NA,3
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,"Pårørende, verge, fullmakt",Arbeid og helse,Delvis løst/videreformidlet NAV Familie og pensjon,NA,6
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,"Pårørende, verge, fullmakt",Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,26
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,"Pårørende, verge, fullmakt",Internasjonalt,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,"Pårørende, verge, fullmakt",Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,3
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Annet,Delvis løst/videreformidlet NAV Familie og pensjon,NA,14
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Arbeid og helse,Delvis løst/videreformidlet NAV Familie og pensjon,NA,23
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Beskjed til NAV - Arbeid,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Beskjed til NAV - Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,256
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Internasjonalt,Delvis løst/videreformidlet NAV Familie og pensjon,NA,11
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Klageinstans,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,11
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Pleiepenger,Delvis løst/videreformidlet NAV Familie og pensjon,NA,4
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Sosiale tjenester,Delvis løst/videreformidlet NAV Familie og pensjon,NA,8
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Teknisk brukerstøtte,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Personbruker,Uføretrygd,Delvis løst/videreformidlet NAV Familie og pensjon,NA,7
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Sperret person,Familie,Delvis løst/videreformidlet NAV Familie og pensjon,NA,2
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Sperret person,Pleiepenger,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NAV Familie og pensjon,Telefon satt til kompetansekø,Tiltaksarrangør,Pensjon,Delvis løst/videreformidlet NAV Familie og pensjon,NA,1
Delvis løst/videreformidlet NØP/NØS,Ringt opp 2. linje og videreformidlet svar,"Pårørende, verge, fullmakt",Uføretrygd,Delvis løst/videreformidlet NØP/NØS,NA,1
Delvis løst/videreformidlet NØP/NØS,Ringt opp 2. linje og videreformidlet svar,Personbruker,Annet,Delvis løst/videreformidlet NØP/NØS,NA,1
Delvis løst/videreformidlet NØP/NØS,Ringt opp 2. linje og videreformidlet svar,Personbruker,Arbeid og helse,Delvis løst/videreformidlet NØP/NØS,NA,4
Delvis løst/videreformidlet NØP/NØS,Ringt opp 2. linje og videreformidlet svar,Personbruker,Familie,Delvis løst/videreformidlet NØP/NØS,NA,1
Delvis løst/videreformidlet NØP/NØS,Ringt opp 2. linje og videreformidlet svar,Personbruker,Pensjon,Delvis løst/videreformidlet NØP/NØS,NA,1
